adjRateConst,sudoAdjRateConst,meldRateConst,discardedAdjCardsConst,discardedSudoAdjConst,is_game_winner
0.7624082730815873,0.08471831061939394,0.19818179114719048,0.22713969430721215,0.3502594892047751,1
0.8589354587852083,0.10114267741002658,0.17208422601870377,0.8093140169782246,0.6001602278147739,0
0.5745085757773791,0.06489925869439517,0.34682334223724753,0.03950502038259318,0.054658110456503595,1
0.2162913962387102,0.6283517308103099,0.7465847887886642,0.0129068185968515,0.12130197657601494,1
0.393382217967682,0.5871739814857104,0.8971672991493039,0.37084349039007825,0.9084875726196108,1
0.26948402319628684,0.9822944910908997,0.004562653424098673,0.645363354771328,0.11118485162650749,0
0.5767552390585817,0.36261405262523394,0.271091886045836,0.6731604701028596,0.4151106240458893,1
0.45566343816575794,0.8182460641520805,0.7167201601230841,0.6863032267738517,0.2024010940170945,0
0.8664085675589039,0.3670129298946131,0.44330408430390233,0.6010120480521223,0.7387545045984114,0
0.959548233149954,0.6702481438801727,0.5443404855245461,0.9534796679788566,0.5287895887623274,1
0.8030552491017232,0.9603350683504676,0.24594953213324777,0.23291027544676635,0.11516124641756242,0
0.022932458525590893,0.5053038490017052,0.2005378365687066,0.07129522824512358,0.6732189091077617,0
0.42504006399248706,0.0627425850838581,0.7048098937133824,0.5736347512524135,0.4706950218548055,0
0.8091012946393676,0.9334623739715919,0.2699801226817059,0.5402538244210519,0.623843673301196,0
0.3585145212939954,0.18570065576937544,0.9938149545203835,0.603976907232638,0.9813613434415602,1
0.33777572409715795,0.8499964739573662,0.660077208783996,0.23935972632469238,0.23300489719463424,0
0.7435722802785633,0.06276030133031452,0.9055609125752658,0.23909560716206746,0.911733113982694,0
0.48058158193344247,0.508713701329667,0.9801362193478543,0.6925850132832481,0.9961122108277018,0
0.5571159505838814,0.7690929818394601,0.934634280009405,0.2966347168004021,0.022606523147119306,0
0.2967831201006248,0.07132001551045652,0.04039482604923694,0.04637099553006552,0.015777816646030063,0
0.3562127672566995,0.20037894583119598,0.8530023963129494,0.571314809065801,0.08952733694349246,1
0.12310168613466643,0.07796615869707335,0.87754533046942,0.9467589274954183,0.5723876382828105,1
0.22107623355455985,0.4780322832132271,0.2762563653170015,0.16574205562283117,0.5810160954507381,0
0.067293690298599,0.9130086977700321,0.7273402371877679,0.307109986619131,0.17501592249905384,0
0.8415549172825855,0.33971119850773723,0.09624189542990513,0.23526695361638028,0.9947541326881186,1
0.3153959262000763,0.9580159621692984,0.7758380185204676,0.5956256437312184,0.9172484246608293,0
0.9708057843074656,0.4953090507680754,0.551944814295157,0.30685223502803727,0.2570898686261034,0
0.9387807518934648,0.2652624430232722,0.8678326619685257,0.8481086945321852,0.3948547703286538,1
0.525239685240485,0.8531521808822669,0.17415581645108003,0.10580061717621858,0.11669218840734819,0
0.5335146303490316,0.011254530730270051,0.24583471325356343,0.5203923154739882,0.19858335151787476,1
0.4412949060987492,0.5486583284607608,0.22268241602158179,0.39257436249491906,0.40559725925617396,0
0.1985499383454975,0.643758058407322,0.050145998349202525,0.40192246243895347,0.558353602750073,1
0.5090686167639498,0.5314950419743942,0.3695534603798748,0.7729980238292047,0.9145501540862803,0
0.9697420312615861,0.046802887254961845,0.41298818027742923,0.8107482931503216,0.9501056071261522,0
0.5607328346714732,0.43667706895912395,0.701315063540585,0.23724196816153464,0.5423049933026993,0
0.742862328076544,0.7463425337381584,0.7879748268593444,0.7267417737797325,0.9747541674768498,1
0.40538789347732196,0.07110829064481572,0.4266497871688727,0.6861304538505871,0.3821612617089819,1
0.64626680205058,0.5132773369929758,0.37829482227742695,0.6862591979982645,0.502000735406668,1
0.3304326537422688,0.04495900670623376,0.06928537260164058,0.09659786554157912,0.6941981855427382,0
0.460572931761679,0.3501761010982376,0.8390489269704957,0.5375390127665797,0.6247166106565785,0
0.9461721408411666,0.2791869220300116,0.9013639179814288,0.17191531906860413,0.5201567788392605,0
0.4554143240279799,0.5535066063809254,0.9064944508534574,0.604645648350397,0.7951710488799387,0
0.4924231441536008,0.12872692463507773,0.9183332278080558,0.9155114217446882,0.5679812942121741,1
0.9431240777000282,0.9168088663106685,0.7720457580673215,0.8220297744550185,0.6377029280266928,1
0.39802763608703595,0.65095530977309,0.3251999685083157,0.31581497880497944,0.7807405181989188,0
0.5907743024457065,0.9181724827911735,0.3044298243398992,0.5780665282493029,0.7483443437983577,0
0.1765913456959759,0.027383803723328826,0.9055211862200037,0.7099544753378261,0.01676041107858728,0
0.2005339416080436,0.6833931204738588,0.841448140797661,0.2913948415860125,0.9772407574738863,0
0.14722964119544324,0.0705720385359403,0.4260750849163547,0.30606284937516703,0.8797251660840658,1
0.030346202423759183,0.30809039105119684,0.4104613862057034,0.5531458715573535,0.8298005838344482,1
0.3347252105347257,0.8791154893125344,0.8731919705134084,0.9810471613925604,0.046834806365617876,1
0.9512110438578393,0.041708847025040185,0.7744919564603244,0.4414653262595144,0.7851845406910228,0
0.6445476467977852,0.9671528280117766,0.06268517544593166,0.7866842153306981,0.7789827775792355,1
0.3006733180657659,0.3701985860576307,0.05702288292897062,0.20938041350223247,0.377971943870555,1
0.5799913137738916,0.7582874593128857,0.4316273340311323,0.3980796970360452,0.7161118351049284,0
0.9775161380433448,0.42768825330322224,0.43682879684442333,0.158114631198487,0.29417189846032443,0
0.20341442038412805,0.12130227637758673,0.24848058300755893,0.3026052750405491,0.28326504083621695,1
0.07635204013191343,0.3054138989905548,0.3088962296890909,0.8127419101901298,0.9875317473347992,0
0.3346658851586364,0.1674174736467503,0.6344289563463272,0.6791078228035483,0.4733692862991541,1
0.5565405220662686,0.3752464068347062,0.5290618293947555,0.8977806268223472,0.5449922475626532,1
0.41659317723386535,0.26761745246175384,0.9794316226488651,0.004285228450060186,0.36058535309662043,0
0.8347823197613136,0.4644707783368255,0.6370601905155516,0.9041334599024775,0.2260710755037425,0
0.7438051630469522,0.1932192065390752,0.5267534459763397,0.8686832991561204,0.6682674187095518,1
0.24857775646947666,0.4919091307351383,0.654684373771118,0.5853056302171867,0.15442401386004645,1
0.9310664501829456,0.8838304528226325,0.30957587348074034,0.5234826142479124,0.4883258600638768,0
0.3430885936463991,0.6610991397418206,0.9488742883079281,0.5859463884054775,0.8867489179221484,0
0.7420131855386533,0.5616616442670567,0.661789963948245,0.05083984671003616,0.5834931143649039,0
0.6901148310484355,0.014011091666728426,0.39541155324393185,0.5841181487826568,0.18767016495499822,0
0.7769761001207874,0.9955092279182349,0.7687023103063271,0.26352814347004505,0.5395983975762713,1
0.6002225329236613,0.5633268821205154,0.9081605676177581,0.40397972877657506,0.3185904016066329,0
0.046866758172494416,0.1272969935825351,0.1638048841264389,0.03036867509082075,0.8609444137355909,1
0.20039709809419948,0.3523444964106074,0.33404889509626123,0.9030637690002892,0.16320326131691276,0
0.5889140239063244,0.6848407835013303,0.20553561070330117,0.5141610631969334,0.34027913618174166,1
0.2173983974376159,0.3684084668106997,0.33281718316094555,0.2254174896340403,0.33982624401847805,0
0.5830932360660948,0.500882266757887,0.5263151259067427,0.38852216448085064,0.8417256346162164,1
0.418905045479238,0.46664729795145865,0.5589970173790567,0.2981460178131542,0.7579322661714126,1
0.5897350887259715,0.18850785733063602,0.11701425999101367,0.014300099105370112,0.253715306556893,0
0.7218817979302765,0.966364910455678,0.42405850991507554,0.4563395750800473,0.5219741897722322,0
0.8704035497510082,0.6651188362937162,0.1246630787168529,0.7481221191765021,0.3933427188039549,1
0.9738869786289778,0.32300106118974825,0.01306930162129094,0.06469033299895388,0.309391251005689,1
0.968473285976276,0.41430305975587145,0.14309432876192985,0.8282267129889513,0.8662803331236111,1
0.8406993323001815,0.5518178391679723,0.8478966041747248,0.32153400412654076,0.11342312956243794,0
0.5890618858655893,0.27597995734253145,0.2673147307246929,0.5752606943964564,0.9149156014721868,0
0.3355523395877352,0.5439710376678091,0.7811982859210038,0.22383057022543995,0.020010211662008892,1
0.28643845416328906,0.3927992563323832,0.03591372902219392,0.30868054981048143,0.5621595495846418,0
0.6993503037869976,0.06713697775709482,0.3895509455489934,0.6502297170599747,0.39859195830413385,1
0.6802251503051233,0.7733959157282301,0.710958536910599,0.7274277529501609,0.7235114953479863,1
0.7724957558758825,0.5603159955346462,0.821343890838606,0.7727734864019337,0.5845982839515982,0
0.2103614151835339,0.10933578225214746,0.6360746227457627,0.8251500130783873,0.04396947034079779,0
0.8146206420791091,0.6379397977911684,0.811580975769576,0.2233413914676966,0.41145310338025687,1
0.8904501225252281,0.6623318719548488,0.29604693121636394,0.5465051391537388,0.21567614356539933,0
0.0037610672026993086,0.1849442833955497,0.18853959495994832,0.435209255992446,0.6541067664990197,0
0.5228779587583005,0.6339710759430705,0.27451827020383124,0.8482602877499795,0.5347137710263464,0
0.08290106659340757,0.45867442864008623,0.9094423921968717,0.7355293541341046,0.6800162258850828,0
0.41935140276471794,0.045738932687322986,0.011334274021936763,0.05284633388229487,0.6641812914250134,0
0.27769339397888526,0.020539574981088937,0.15222508183426553,0.5202352586779747,0.27331677628622786,1
0.28522506624164345,0.4084637219654993,0.14434436517332638,0.9480738721181633,0.3009200476928233,0
0.037666908402758215,0.10112151315234597,0.8844884050043115,0.011016667434257,0.3121351017881886,1
0.24722990987321758,0.901484963527161,0.5452096942741897,0.12491121451001663,0.22290168604197724,0
0.7023482955336354,0.016593305471178543,0.5627878549465268,0.932491662660164,0.02314681122777995,0
0.66704445850223,0.5048659091196601,0.41332857050130867,0.6389721536896326,0.023918573600901882,0
0.619769984921065,0.8088938596572763,0.28829104555985663,0.4286628728966162,0.7098232786958766,1
0.03136824112238057,0.31817641269402186,0.807838840407936,0.7280777640132389,0.33136386937466045,1
0.023558207367747164,0.9147213889625337,0.1285009154084399,0.8267800475970769,0.4382685533763413,0
0.6945598562688665,0.7748492694967454,0.40426631108307,0.12314403010512931,0.9845307172042924,0
0.38557719903667254,0.434281526595082,0.6106377895363398,0.12194734461630541,0.3706614519684822,1
0.7718100490347619,0.01523496236318067,0.4176299930897983,0.3689270280158956,0.8161146562144699,1
0.913579338165351,0.8961690197113227,0.25367483806834856,0.8217054839766275,0.8925646009504039,0
0.9425927810218109,0.6660884505709994,0.8213817880443176,0.5458824085138321,0.18833227710680178,1
0.8738794976933302,0.660974246914181,0.6625232421343354,0.32323789913401113,0.2381087691751106,1
0.20860065053535182,0.9736487316265239,0.9859244297457935,0.24985693106822893,0.08224037213546631,0
0.6798680879064336,0.026966722206053784,0.5855467806571546,0.6473252193050831,0.37482315707093916,1
0.2917059995611414,0.3239828926968098,0.09465096639798576,0.25480415383551447,0.21827607832971152,1
0.540301890789109,0.29132791603319175,0.9890470138269929,0.8523315689408496,0.12785268880066059,0
0.9608759700676258,0.09073190449932611,0.6805215785626948,0.7660718383445847,0.6561844632219035,1
0.127030356921485,0.045037378176262854,0.15958532322479335,0.8389760466162269,0.5239166937416703,1
0.34237893718738033,0.1635598848146873,0.15407912070918806,0.9814659566871838,0.13887472819468893,0
0.20733209058425472,0.2945106936097954,0.5406394594549894,0.5760313363710537,0.7898673486654707,1
0.5619419115466625,0.33775853166848135,0.9137815392997095,0.2885581737117564,0.46749459223699574,1
0.9753791459033426,0.8425465949668476,0.20941578605178546,0.02498500947512239,0.35225135675373087,1
0.18159237148584628,0.5873254224491965,0.5491527834485717,0.20236965121889816,0.23146916465157563,1
0.4790053355279943,0.08392995440079898,0.3900717989648016,0.7830561821852865,0.7500289840780808,0
0.02677141235547409,0.5255668457918189,0.21616113619854027,0.21193801803267398,0.46244304995882757,1
0.9630552005175338,0.1394378549114158,0.9270483051671874,0.02791456809273185,0.8474316475843742,1
0.9433751245841109,0.6519397761282929,0.3368092966805465,0.8756444107492922,0.40404511890024997,1
0.8655646886052085,0.6551925158643197,0.756289946626062,0.8407472136077662,0.27496001690505645,0
0.9835869252718261,0.4243412893914006,0.7830505569160794,0.01656737994389257,0.8956626104886677,0
0.8408103444938703,0.988222366118475,0.6044101148948909,0.07114638190123224,0.49338924613080504,1
0.07072399963638465,0.6616219778944145,0.7851057838987328,0.1742649182266598,0.5566216122782777,0
0.6400410932768122,0.900039943730825,0.2968909355429916,0.37609002431171845,0.9900651225062019,0
0.3218965876534686,0.9216347631485436,0.17914790972509165,0.5744956518946291,0.765950287938377,0
0.47318281062134493,0.5484938393272102,0.681316913565717,0.8768918122854552,0.2685801352238809,1
0.7878159094335994,0.6052205143060415,0.24610445932017344,0.6696923537437504,0.7251271614736082,1
0.20069940080540094,0.5877419871246101,0.9965250874624572,0.8832245806680867,0.37521252667602667,1
0.3312526546263981,0.890688727799436,0.610535656448024,0.5285930015709929,0.16691599208889485,1
0.12524462824285765,0.269792119292944,0.12709445613618608,0.2832072532053055,0.9970612516307708,0
0.6442278396541911,0.11230781887637531,0.8799204541565779,0.9495197542052013,0.6663324774997466,0
0.24776336250026776,0.0426007086051986,0.6129347462238749,0.6712238109091639,0.8574187530225715,0
0.23037966778511465,0.5741766087555426,0.39187264901374164,0.8415827285806782,0.9539276296063067,0
0.8431553306034881,0.7533903672821972,0.3841187826528629,0.6443123954540482,0.11534343000257175,0
0.055134349104929425,0.8657628393369682,0.6909253405079122,0.8554088801382682,0.929968016597084,0
0.7346678675248012,0.5450669771713856,0.5364987797700767,0.5085802961960806,0.6450645859708398,0
0.09075951932367776,0.3910681501180311,0.5421728880653098,0.5033026707828879,0.8031745826208189,0
0.21474176950952906,0.2642565756119455,0.25455694547341323,0.08128450068121706,0.5481233051987714,1
0.4242573191836231,0.9364884108736707,0.1265221975045282,0.41574730385990843,0.4142365960004766,1
0.1486955135667004,0.07050976560788991,0.036162317849723236,0.5641623095553627,0.19574970657227353,0
0.28161985403627154,0.8028765886245796,0.21437930074884104,0.2359332165378295,0.7881734091769578,0
0.7786109324428967,0.2228841695520828,0.4982190327938655,0.6191786095883846,0.4354369487094353,0
0.9570323495092653,0.6142099570498731,0.11221501195516326,0.6978135089130248,0.6841947270526886,1
0.692426694954666,0.3248668716931433,6.355589116877614E-4,0.8014527840143736,0.5000227647109444,0
0.8499648129922381,0.05630809499001688,0.35648898063069145,0.33656680329050714,0.6255236226850266,1
0.9567740297142434,0.7663350152461913,0.1043008173845511,0.12794896986133475,0.17783280513950472,1
0.7692371751452358,0.20436474017216333,0.5127841354307584,0.9697842901456948,0.6399697144707664,0
0.40161740140317526,0.916244285361847,0.0018558418138552302,0.16424877881244015,0.3660666998167986,1
0.06758450344107758,0.13650765776287554,0.6389524652657206,0.4614129931153781,0.6408062142861998,1
0.21760308080827395,0.8112225001104176,0.41635657807921767,0.24399213246621287,0.6585712043360911,1
0.19436768476190835,0.07409402199178117,0.7316120746046899,0.6050663126258039,0.8135749600679072,0
0.08431730369283019,0.2717858050061459,0.3820297906847331,0.4440600280113495,0.6451915273236629,1
0.4306352276340293,0.3328335610635519,0.9679830950930971,0.8140686886660854,0.9894822215737594,1
0.29594689635664495,0.36682566181414267,0.6098983402901809,0.5621680762387149,0.7944778444616374,1
0.5243793005558917,0.15403758579302806,0.09948733643475749,0.7022637649251436,0.07724688030945381,1
0.5327025734738735,0.503538769723491,0.08735677106792505,0.6588498935274513,0.12017375809283759,0
0.7545669744467974,0.18097057298312047,0.823940482425922,0.06457972352945884,0.5394299352613023,1
0.6029447885793053,0.8448358104073738,0.6170247349969243,0.042591547182281975,0.18986312951714823,1
0.6516906728900578,0.059758554182217316,0.6089757668739783,0.5787466663787292,0.03414495160657627,0
0.45381568487945767,0.40406000204976755,0.8183079378648876,0.9499836504507342,0.8950513818796593,1
0.10437871958379652,0.20573348934221958,0.8595304664273257,0.23547990212343506,0.8981291603916565,0
0.32725764143915914,0.4831747610197662,0.7873154001890185,0.7815209011191483,0.2857240863345898,1
0.32585360559313914,0.33536019788655447,0.3116255972073886,0.5733389537068933,0.8991784409939184,1
0.8222664339818821,0.6191911683551888,0.6399643896386392,0.43564864504719714,0.3004363598600722,0
0.6847015189226265,0.31482341692921567,0.7826998269947797,0.8396589933239514,0.7348791599952302,0
0.17592880804627753,0.6757606278702488,0.32260913302315863,0.4988108434476092,0.8354784399560027,0
0.13674535656485132,0.21894078254257643,0.2302779110817813,0.6307417869025084,0.8906102021329408,0
0.17272252100158592,0.36033615398206464,0.7860058628240807,0.9153642801280809,0.12632989611182333,0
0.5811573765453822,0.269198889172792,0.09079329088822974,0.5140217876799339,0.18687650379796694,0
0.5124810753452864,0.89365882409158,0.008363360865948799,0.006582171861808983,0.11615522126289246,0
0.8040230009262679,0.04711034976032846,0.8984313928496817,0.7655332997530239,0.4793834861468058,0
0.47293922295969537,0.3718336083576552,0.2942245144602643,0.9571237971516612,0.4641474337035737,1
0.564355659396101,0.21736882028649418,0.6112720382652571,0.4914748849304994,0.48769433780129035,1
0.7066040141133098,0.05018186908682698,0.8082776774229579,0.8434948363138199,0.4358346315396068,1
0.13155879757906586,0.7703937398121393,0.9149381729906719,0.7484865082313072,0.6568224453366822,0
0.34524217507653543,0.6415767756666934,0.9310879191122541,0.8222201024842004,0.2940212384059513,0
0.5663177891116385,0.8358497197938713,0.7326705439796589,0.6496892547600227,0.6500746281559542,0
0.5903811720920987,0.44649410424805724,0.23672385698164866,0.8861636204329445,0.5556907395654989,0
0.12110197190486816,0.9079188275513281,0.8046206891185129,0.3307790038601268,0.23526422626063204,1
0.4441209245745015,0.012189132482283038,0.8581989930651778,0.14425199427722535,0.9722126012423223,1
0.37016029183949306,0.3207599542552726,0.7297332880648455,0.1487667558065322,0.6928037477807969,0
0.013116329923731018,0.999759955906209,0.17324512705046924,0.5069546961416378,0.3668476181188539,0
0.3428079864309741,0.41192475533447226,0.46947931590317427,0.11449196900126468,0.6604251560798857,0
0.39890139706091365,0.4041879353097485,0.3866681914901434,0.5617178582576781,0.7724295831397354,1
0.6141555674882723,0.584853512353306,0.3826909027144355,0.26253189462713666,0.8532647338659969,0
0.12288508591712921,0.2376279301980151,0.2487475186946123,0.07257004304881898,0.6609976640195111,1
0.5318379765972243,0.7641691785001996,0.4911314680498915,0.14515019522650985,0.052340594638197846,0
0.7059788267827172,0.5495930368288064,0.5543249676112761,0.904193257741894,0.8248362766851248,0
0.7234427984338571,0.7043119283989425,0.9525728818534867,0.9708581383304723,0.5692107835719733,0
0.18796578420578836,0.3551583481409536,0.7837639440590524,0.5965462935898719,0.24725461565434215,1
0.7107823635696432,0.8979306713070806,0.6679360901926188,0.5575795854484298,0.17216900668242596,0
0.6555026655811101,0.9142537842028243,0.5349947354479946,0.025475586347005752,0.2398799666141248,0
0.8808983543685625,0.664968341439813,0.0932186750575259,0.9730379501562262,0.17967241883628338,1
0.6341439157878687,0.9836833087141236,0.8245065037003516,0.42240044297542123,0.34328669573934567,0
0.9581185967178976,0.33095313855434516,0.45598081038078586,0.7896754028027242,0.7125850403180076,1
0.3257502300753461,0.880407061648285,0.07924903879206935,0.29645017799494944,0.8173215666762653,0
0.6726683181658905,0.005837466637592659,0.16210342397618305,0.9571972430666205,0.2716834976136654,0
0.10930691967569373,0.32349798526343765,0.9823030116941663,0.6832805142698395,0.9417349532068269,0
0.9278936079876109,0.7971999809824678,0.27203217792381795,0.9379893289959772,0.9212589485922505,0
0.011605360654686203,0.9343793648900457,0.5876413409056841,0.889660175858602,0.42459898821875186,0
0.14470674989537013,0.6567896275633367,0.9165723754904398,0.7466825313163986,0.8734239369321916,1
0.36558784501943753,0.9138930152881215,0.08287169062963617,0.2993903263456764,0.40032150304520453,1
0.2118902129966196,0.5333873000281364,0.2518861890118438,0.26681065910061474,0.22370907315872512,0
0.5573005566342601,0.31347002770118315,0.21409140099517254,0.8603709021507452,0.11385458161771855,1
0.1445409709282064,0.9185835187070687,0.2374325710570483,0.5232353658440759,0.5237301717258082,0
0.9760233992061874,0.36396891962056255,0.7317864971322849,0.2684110133372818,0.8786475163866918,1
0.1769480948764799,0.2553105988459359,0.18253898925963818,0.06412857606741362,0.3716734184631726,1
0.052576934544236176,0.9083343503371419,0.059489740899106414,0.28584703504246267,0.7409623236893347,0
0.3349731568191636,0.8421447533317207,0.21718492238975562,0.8746559711282854,0.09506585566447057,1
0.8954152055626623,0.6473896740448226,0.6022595383836492,0.32200646691666635,0.23122353908398818,0
0.33875073907782505,0.517196470216996,0.39856421391757724,0.7605704507920452,0.8929927901197601,0
0.8344365006291194,0.8945111264136276,0.4853456629420315,0.7513383848739676,0.5338161172421515,1
0.24563437003608835,0.7269408356291412,0.4964429389692713,0.23542296429623832,0.3559481871904808,1
0.7651343357355531,0.6186179643478754,0.8455837778784895,0.28620638528161113,0.20337240857424554,0
0.20151792111531874,0.426297788078717,0.8793170630007818,0.7857408472491223,0.9861803298695462,1
0.5048756005075489,0.4451348058498116,0.8747856652246204,0.2947742255323206,0.7144823864721502,1
0.5643295202034193,0.4703901555667239,0.0588961970461237,0.674840649209055,0.7959755307185751,1
0.23433572779882306,0.4732818880290588,0.4190899959656528,0.44883057758017686,0.29930354373418067,0
0.2808691996489858,0.14772872220534505,0.635101792716112,0.0687667306913291,0.7208448394925631,0
0.9154795159693807,0.8582319371002466,0.2917323797536626,0.8840249530451562,0.3607311181994548,0
0.30234072306371085,0.24836003498643155,0.5666416445604475,0.26786432730476084,0.6877208799570244,0
0.17067994514128704,0.5384228540982621,0.7445772695910224,0.43989408557033105,0.4357943122409855,1
0.6008465927506879,0.6453981560633304,0.25792722224731224,0.686416872888512,0.5598974273375931,0
0.2725651431753646,0.4098656248107819,0.3113012121209364,0.7893798875373221,0.4892454190709813,1
0.8680237814477589,0.3759327754186228,0.12282978169291192,0.5567451492903283,0.5256695808630708,1
0.7307553202260626,0.15405118595714007,0.49043952530220614,0.9139649392448739,0.7263725278961202,0
0.15019402695008133,0.42019717906908494,0.4436264283874043,0.6224999622781064,0.036669319170273385,0
0.46389646477392266,0.22504082262763492,0.6967822751289579,0.17546767261083596,0.3509102011886275,1
0.7271356635450414,0.3971528506597728,0.13038012687531042,0.02044427066534893,0.8565841674827058,1
0.1582250370433681,0.6119652664262413,0.5417916260938116,0.051624094978478086,0.2777253349344414,0
0.10517315030074159,0.3256311370784304,0.1242555627106876,0.6036972997441555,0.9537031726839065,1
0.5518726218787398,0.42067230715397985,0.0849703406755209,0.4246218293452336,0.43503272466429443,1
0.3940639200081759,0.2167390964395114,0.563622798762096,0.8984110699611255,0.9847047226421248,0
0.9663460881589616,0.4987796680744575,0.9607225881166881,0.7712353872756788,0.09775008726287204,0
0.3335714216704858,0.7728814519935955,0.542256175655865,0.49273441235021054,0.1563544239095016,0
0.9603248042870967,0.5618413874257034,0.5304318260579156,0.6496817126577284,0.9179853332335459,0
0.1882649594024739,0.8703132620531684,0.30921624981930595,0.3577136060536097,0.6609162773698112,0
0.6634227392607706,0.2586083831120377,0.8829244102496822,0.5425099318957833,0.6797234244262647,1
0.10337641301579081,0.6799063464119939,0.7123634040081926,0.4095336502133651,0.32361853144846364,1
0.18196370828240926,0.861989301266687,0.7521568385721074,0.723267040810232,0.06506455934072408,0
0.6625697618966976,0.858916905382212,0.7433734036689602,0.6003345419929036,0.6500084869717307,0
0.8496712632696095,0.3330029831793584,0.013058011545583947,0.7154681521549371,0.41690981224826507,1
0.9178611719459663,0.6647814322973141,0.2898173679222049,0.4133342422118832,0.5063141615209737,0
0.5043064288313436,0.5035246767447128,0.9798557045071385,0.7842212332785409,0.1569747799820601,1
0.8041402844812381,0.3036206898318211,0.5765686291635315,0.6256910450505448,0.566102845517394,0
0.46867718846129525,0.5559124910992282,0.6950834094068415,0.34457572981181417,0.7581742767203721,1
0.228692462688877,0.7041059398940831,0.012261299426329364,0.17888689251656964,0.9355996208216347,0
0.11317466213859384,0.2658338437477836,0.06806938442562738,0.3608505758148539,0.9673506422180865,1
0.39077352843575497,0.6559884475978618,0.654612866043204,0.8002439002379839,0.5412595823072457,1
0.7409860426654837,0.4732281804074151,0.2816400913763113,0.8600772483317316,0.03020876346284307,0
0.7877770010960958,0.11862408496179178,0.8110032163107196,0.19594678210448369,0.24867514114715727,0
0.539308311046929,0.340141432039064,0.9767808094709619,0.52280729403051,0.3365828014287672,1
0.6437520772414141,0.22090544372501475,0.594936668989314,0.6140325854326388,0.29154022729343043,0
0.06756180005910328,0.7318340786990731,0.47391608184601486,0.5403258607416938,0.26381790695693785,1
0.2596663454827216,0.5883253429414831,0.08011406873642546,0.8376693272510671,0.31163244399946755,0
0.03333306792363755,0.312402410941391,0.6481858038678536,0.7659857424927402,0.3444858044829311,1
0.7615263335039937,0.32242204061992463,0.15302449825254338,0.03040120851609207,0.43534072292682335,0
0.5061941936034301,0.3373222253419168,0.12184899373226721,0.9413592182374553,0.265835586692985,0
0.6919999633837277,0.753831762049441,0.46916248975724095,0.7654584043769816,0.4048520904887113,1
0.5836761924447448,0.7076597887422851,0.4440738781416619,0.4150966243518719,0.946389548295246,1
0.6213887012383925,0.21958157110156162,0.9460344234400596,0.08272654514951605,0.8193615239308188,1
0.008234859280029538,0.3589051608023107,0.05202056533620847,0.7690825731591563,0.16184298239727934,0
0.5258741642896693,0.12593855012044586,0.546064545769669,0.028569429674929814,0.25901215424423296,1
0.6631405637215453,0.7016689812466028,0.2060896794050303,0.6002318196246362,0.6759573323592625,0
0.9911724797469423,0.20105860286840282,0.036122813897334294,0.7041160878976684,0.7142449324661566,0
0.4207330271016916,0.3557214282198027,0.6743482279979708,0.5703108317074893,0.48703834881556896,1
